,race_id,year,round,race_name,race_date,circuit_id,circuit_name,circuit_country,circuit_length_KM,circuit_altitude_M,circuit_elevation_change_M,circuit_num_left_turns,circuit_num_right_turns,pressure_mb,humidity_percent,track_temp_C,windspeed_KPH,rainfall,num_red_flag,num_safety_car,constructorStandingsId,constructorId,constructor_name,points,position,wins,constructor_nationality
120,1001,2018,13,Belgian Grand Prix,26/08/2018,13,Circuit de Spa-Francorchamps,Belgium,7.004,401,102.2,9,11,966.91,37.701,27.898,2.04,0,0,1,27073,6,Ferrari,360.0,2,5,Italian
121,1001,2018,13,Belgian Grand Prix,26/08/2018,13,Circuit de Spa-Francorchamps,Belgium,7.004,401,102.2,9,11,966.91,37.701,27.898,2.04,0,0,1,27074,131,Mercedes,375.0,1,5,German
122,1001,2018,13,Belgian Grand Prix,26/08/2018,13,Circuit de Spa-Francorchamps,Belgium,7.004,401,102.2,9,11,966.91,37.701,27.898,2.04,0,0,1,27075,9,Red Bull,238.0,3,3,Austrian
123,1001,2018,13,Belgian Grand Prix,26/08/2018,13,Circuit de Spa-Francorchamps,Belgium,7.004,401,102.2,9,11,966.91,37.701,27.898,2.04,0,0,1,27076,1,McLaren,52.0,6,0,British
124,1001,2018,13,Belgian Grand Prix,26/08/2018,13,Circuit de Spa-Francorchamps,Belgium,7.004,401,102.2,9,11,966.91,37.701,27.898,2.04,0,0,1,27077,4,Renault,82.0,4,0,French
125,1001,2018,13,Belgian Grand Prix,26/08/2018,13,Circuit de Spa-Francorchamps,Belgium,7.004,401,102.2,9,11,966.91,37.701,27.898,2.04,0,0,1,27078,10,Force India,18.0,9,0,Indian
126,1001,2018,13,Belgian Grand Prix,26/08/2018,13,Circuit de Spa-Francorchamps,Belgium,7.004,401,102.2,9,11,966.91,37.701,27.898,2.04,0,0,1,27079,15,Sauber,19.0,8,0,Swiss
127,1001,2018,13,Belgian Grand Prix,26/08/2018,13,Circuit de Spa-Francorchamps,Belgium,7.004,401,102.2,9,11,966.91,37.701,27.898,2.04,0,0,1,27080,3,Williams,4.0,10,0,British
128,1001,2018,13,Belgian Grand Prix,26/08/2018,13,Circuit de Spa-Francorchamps,Belgium,7.004,401,102.2,9,11,966.91,37.701,27.898,2.04,0,0,1,27081,5,Toro Rosso,30.0,7,0,Italian
129,1001,2018,13,Belgian Grand Prix,26/08/2018,13,Circuit de Spa-Francorchamps,Belgium,7.004,401,102.2,9,11,966.91,37.701,27.898,2.04,0,0,1,27082,210,Haas F1 Team,76.0,5,0,American
130,1002,2018,14,Italian Grand Prix,02/09/2018,14,Autodromo Nazionale di Monza,Italy,5.793,162,12.8,4,7,995.219,63.807,30.822,2.124,0,0,1,27101,5,Toro Rosso,30.0,8,0,Italian
131,1002,2018,14,Italian Grand Prix,02/09/2018,14,Autodromo Nazionale di Monza,Italy,5.793,162,12.8,4,7,995.219,63.807,30.822,2.124,0,0,1,27100,3,Williams,7.0,10,0,British
132,1002,2018,14,Italian Grand Prix,02/09/2018,14,Autodromo Nazionale di Monza,Italy,5.793,162,12.8,4,7,995.219,63.807,30.822,2.124,0,0,1,27098,10,Force India,32.0,7,0,Indian
133,1002,2018,14,Italian Grand Prix,02/09/2018,14,Autodromo Nazionale di Monza,Italy,5.793,162,12.8,4,7,995.219,63.807,30.822,2.124,0,0,1,27096,1,McLaren,52.0,6,0,British
134,1002,2018,14,Italian Grand Prix,02/09/2018,14,Autodromo Nazionale di Monza,Italy,5.793,162,12.8,4,7,995.219,63.807,30.822,2.124,0,0,1,27094,131,Mercedes,415.0,1,6,German
135,1002,2018,14,Italian Grand Prix,02/09/2018,14,Autodromo Nazionale di Monza,Italy,5.793,162,12.8,4,7,995.219,63.807,30.822,2.124,0,0,1,27102,210,Haas F1 Team,76.0,5,0,American
136,1002,2018,14,Italian Grand Prix,02/09/2018,14,Autodromo Nazionale di Monza,Italy,5.793,162,12.8,4,7,995.219,63.807,30.822,2.124,0,0,1,27099,15,Sauber,19.0,9,0,Swiss
137,1002,2018,14,Italian Grand Prix,02/09/2018,14,Autodromo Nazionale di Monza,Italy,5.793,162,12.8,4,7,995.219,63.807,30.822,2.124,0,0,1,27093,6,Ferrari,390.0,2,5,Italian
138,1002,2018,14,Italian Grand Prix,02/09/2018,14,Autodromo Nazionale di Monza,Italy,5.793,162,12.8,4,7,995.219,63.807,30.822,2.124,0,0,1,27095,9,Red Bull,248.0,3,3,Austrian
139,1002,2018,14,Italian Grand Prix,02/09/2018,14,Autodromo Nazionale di Monza,Italy,5.793,162,12.8,4,7,995.219,63.807,30.822,2.124,0,0,1,27097,4,Renault,86.0,4,0,French
140,1003,2018,15,Singapore Grand Prix,16/09/2018,15,Marina Bay Street Circuit,Singapore,5.063,18,5.3,14,8,1007.811,66.036,33.124,1.979,0,0,1,27103,6,Ferrari,415.0,2,5,Italian
141,1003,2018,15,Singapore Grand Prix,16/09/2018,15,Marina Bay Street Circuit,Singapore,5.063,18,5.3,14,8,1007.811,66.036,33.124,1.979,0,0,1,27104,131,Mercedes,452.0,1,7,German
142,1003,2018,15,Singapore Grand Prix,16/09/2018,15,Marina Bay Street Circuit,Singapore,5.063,18,5.3,14,8,1007.811,66.036,33.124,1.979,0,0,1,27105,9,Red Bull,274.0,3,3,Austrian
143,1003,2018,15,Singapore Grand Prix,16/09/2018,15,Marina Bay Street Circuit,Singapore,5.063,18,5.3,14,8,1007.811,66.036,33.124,1.979,0,0,1,27106,1,McLaren,58.0,6,0,British
144,1003,2018,15,Singapore Grand Prix,16/09/2018,15,Marina Bay Street Circuit,Singapore,5.063,18,5.3,14,8,1007.811,66.036,33.124,1.979,0,0,1,27107,4,Renault,91.0,4,0,French
145,1003,2018,15,Singapore Grand Prix,16/09/2018,15,Marina Bay Street Circuit,Singapore,5.063,18,5.3,14,8,1007.811,66.036,33.124,1.979,0,0,1,27108,10,Force India,32.0,7,0,Indian
146,1003,2018,15,Singapore Grand Prix,16/09/2018,15,Marina Bay Street Circuit,Singapore,5.063,18,5.3,14,8,1007.811,66.036,33.124,1.979,0,0,1,27109,15,Sauber,21.0,9,0,Swiss
147,1003,2018,15,Singapore Grand Prix,16/09/2018,15,Marina Bay Street Circuit,Singapore,5.063,18,5.3,14,8,1007.811,66.036,33.124,1.979,0,0,1,27110,3,Williams,7.0,10,0,British
148,1003,2018,15,Singapore Grand Prix,16/09/2018,15,Marina Bay Street Circuit,Singapore,5.063,18,5.3,14,8,1007.811,66.036,33.124,1.979,0,0,1,27111,5,Toro Rosso,30.0,8,0,Italian
149,1003,2018,15,Singapore Grand Prix,16/09/2018,15,Marina Bay Street Circuit,Singapore,5.063,18,5.3,14,8,1007.811,66.036,33.124,1.979,0,0,1,27112,210,Haas F1 Team,76.0,5,0,American
150,1004,2018,16,Russian Grand Prix,30/09/2018,71,Sochi Autodrom,Russia,5.848,2,1.9,8,11,1016.534,61.308,29.945,1.997,0,0,0,27113,6,Ferrari,442.0,2,5,Italian
151,1004,2018,16,Russian Grand Prix,30/09/2018,71,Sochi Autodrom,Russia,5.848,2,1.9,8,11,1016.534,61.308,29.945,1.997,0,0,0,27114,131,Mercedes,495.0,1,8,German
152,1004,2018,16,Russian Grand Prix,30/09/2018,71,Sochi Autodrom,Russia,5.848,2,1.9,8,11,1016.534,61.308,29.945,1.997,0,0,0,27115,9,Red Bull,292.0,3,3,Austrian
153,1004,2018,16,Russian Grand Prix,30/09/2018,71,Sochi Autodrom,Russia,5.848,2,1.9,8,11,1016.534,61.308,29.945,1.997,0,0,0,27116,1,McLaren,58.0,6,0,British
154,1004,2018,16,Russian Grand Prix,30/09/2018,71,Sochi Autodrom,Russia,5.848,2,1.9,8,11,1016.534,61.308,29.945,1.997,0,0,0,27117,4,Renault,91.0,4,0,French
155,1004,2018,16,Russian Grand Prix,30/09/2018,71,Sochi Autodrom,Russia,5.848,2,1.9,8,11,1016.534,61.308,29.945,1.997,0,0,0,27118,10,Force India,35.0,7,0,Indian
156,1004,2018,16,Russian Grand Prix,30/09/2018,71,Sochi Autodrom,Russia,5.848,2,1.9,8,11,1016.534,61.308,29.945,1.997,0,0,0,27119,15,Sauber,27.0,9,0,Swiss
157,1004,2018,16,Russian Grand Prix,30/09/2018,71,Sochi Autodrom,Russia,5.848,2,1.9,8,11,1016.534,61.308,29.945,1.997,0,0,0,27120,3,Williams,7.0,10,0,British
158,1004,2018,16,Russian Grand Prix,30/09/2018,71,Sochi Autodrom,Russia,5.848,2,1.9,8,11,1016.534,61.308,29.945,1.997,0,0,0,27121,5,Toro Rosso,30.0,8,0,Italian
159,1004,2018,16,Russian Grand Prix,30/09/2018,71,Sochi Autodrom,Russia,5.848,2,1.9,8,11,1016.534,61.308,29.945,1.997,0,0,0,27122,210,Haas F1 Team,80.0,5,0,American
160,1005,2018,17,Japanese Grand Prix,07/10/2018,22,Suzuka Circuit,Japan,5.807,45,40.4,8,10,1008.193,50.516,37.17,1.792,0,0,1,27123,6,Ferrari,460.0,2,5,Italian
161,1005,2018,17,Japanese Grand Prix,07/10/2018,22,Suzuka Circuit,Japan,5.807,45,40.4,8,10,1008.193,50.516,37.17,1.792,0,0,1,27124,131,Mercedes,538.0,1,9,German
162,1005,2018,17,Japanese Grand Prix,07/10/2018,22,Suzuka Circuit,Japan,5.807,45,40.4,8,10,1008.193,50.516,37.17,1.792,0,0,1,27125,9,Red Bull,319.0,3,3,Austrian
163,1005,2018,17,Japanese Grand Prix,07/10/2018,22,Suzuka Circuit,Japan,5.807,45,40.4,8,10,1008.193,50.516,37.17,1.792,0,0,1,27126,1,McLaren,58.0,6,0,British
164,1005,2018,17,Japanese Grand Prix,07/10/2018,22,Suzuka Circuit,Japan,5.807,45,40.4,8,10,1008.193,50.516,37.17,1.792,0,0,1,27127,4,Renault,92.0,4,0,French
165,1005,2018,17,Japanese Grand Prix,07/10/2018,22,Suzuka Circuit,Japan,5.807,45,40.4,8,10,1008.193,50.516,37.17,1.792,0,0,1,27128,10,Force India,43.0,7,0,Indian
166,1005,2018,17,Japanese Grand Prix,07/10/2018,22,Suzuka Circuit,Japan,5.807,45,40.4,8,10,1008.193,50.516,37.17,1.792,0,0,1,27129,15,Sauber,27.0,9,0,Swiss
167,1005,2018,17,Japanese Grand Prix,07/10/2018,22,Suzuka Circuit,Japan,5.807,45,40.4,8,10,1008.193,50.516,37.17,1.792,0,0,1,27130,3,Williams,7.0,10,0,British
168,1005,2018,17,Japanese Grand Prix,07/10/2018,22,Suzuka Circuit,Japan,5.807,45,40.4,8,10,1008.193,50.516,37.17,1.792,0,0,1,27131,5,Toro Rosso,30.0,8,0,Italian
169,1005,2018,17,Japanese Grand Prix,07/10/2018,22,Suzuka Circuit,Japan,5.807,45,40.4,8,10,1008.193,50.516,37.17,1.792,0,0,1,27132,210,Haas F1 Team,84.0,5,0,American
170,1006,2018,18,United States Grand Prix,21/10/2018,69,Circuit of the Americas,USA,5.513,161,30.9,12,8,1005.9,37.556,30.486,2.091,0,0,0,27152,210,Haas F1 Team,84.0,5,0,American
171,1006,2018,18,United States Grand Prix,21/10/2018,69,Circuit of the Americas,USA,5.513,161,30.9,12,8,1005.9,37.556,30.486,2.091,0,0,0,27151,5,Toro Rosso,32.0,8,0,Italian
172,1006,2018,18,United States Grand Prix,21/10/2018,69,Circuit of the Americas,USA,5.513,161,30.9,12,8,1005.9,37.556,30.486,2.091,0,0,0,27150,3,Williams,7.0,10,0,British
173,1006,2018,18,United States Grand Prix,21/10/2018,69,Circuit of the Americas,USA,5.513,161,30.9,12,8,1005.9,37.556,30.486,2.091,0,0,0,27148,10,Force India,47.0,7,0,Indian
174,1006,2018,18,United States Grand Prix,21/10/2018,69,Circuit of the Americas,USA,5.513,161,30.9,12,8,1005.9,37.556,30.486,2.091,0,0,0,27146,1,McLaren,58.0,6,0,British
175,1006,2018,18,United States Grand Prix,21/10/2018,69,Circuit of the Americas,USA,5.513,161,30.9,12,8,1005.9,37.556,30.486,2.091,0,0,0,27144,131,Mercedes,563.0,1,9,German
176,1006,2018,18,United States Grand Prix,21/10/2018,69,Circuit of the Americas,USA,5.513,161,30.9,12,8,1005.9,37.556,30.486,2.091,0,0,0,27149,15,Sauber,28.0,9,0,Swiss
177,1006,2018,18,United States Grand Prix,21/10/2018,69,Circuit of the Americas,USA,5.513,161,30.9,12,8,1005.9,37.556,30.486,2.091,0,0,0,27143,6,Ferrari,497.0,2,6,Italian
178,1006,2018,18,United States Grand Prix,21/10/2018,69,Circuit of the Americas,USA,5.513,161,30.9,12,8,1005.9,37.556,30.486,2.091,0,0,0,27145,9,Red Bull,337.0,3,3,Austrian
179,1006,2018,18,United States Grand Prix,21/10/2018,69,Circuit of the Americas,USA,5.513,161,30.9,12,8,1005.9,37.556,30.486,2.091,0,0,0,27147,4,Renault,106.0,4,0,French
180,1007,2018,19,Mexican Grand Prix,28/10/2018,32,Autódromo Hermanos Rodríguez,Mexico,4.304,2227,2.8,7,10,784.193,50.709,34.47,1.559,0,0,0,27153,6,Ferrari,530.0,2,6,Italian
181,1007,2018,19,Mexican Grand Prix,28/10/2018,32,Autódromo Hermanos Rodríguez,Mexico,4.304,2227,2.8,7,10,784.193,50.709,34.47,1.559,0,0,0,27154,131,Mercedes,585.0,1,9,German
182,1007,2018,19,Mexican Grand Prix,28/10/2018,32,Autódromo Hermanos Rodríguez,Mexico,4.304,2227,2.8,7,10,784.193,50.709,34.47,1.559,0,0,0,27155,9,Red Bull,362.0,3,4,Austrian
183,1007,2018,19,Mexican Grand Prix,28/10/2018,32,Autódromo Hermanos Rodríguez,Mexico,4.304,2227,2.8,7,10,784.193,50.709,34.47,1.559,0,0,0,27156,1,McLaren,62.0,6,0,British
184,1007,2018,19,Mexican Grand Prix,28/10/2018,32,Autódromo Hermanos Rodríguez,Mexico,4.304,2227,2.8,7,10,784.193,50.709,34.47,1.559,0,0,0,27157,4,Renault,114.0,4,0,French
185,1007,2018,19,Mexican Grand Prix,28/10/2018,32,Autódromo Hermanos Rodríguez,Mexico,4.304,2227,2.8,7,10,784.193,50.709,34.47,1.559,0,0,0,27158,10,Force India,47.0,7,0,Indian
186,1007,2018,19,Mexican Grand Prix,28/10/2018,32,Autódromo Hermanos Rodríguez,Mexico,4.304,2227,2.8,7,10,784.193,50.709,34.47,1.559,0,0,0,27159,15,Sauber,36.0,8,0,Swiss
187,1007,2018,19,Mexican Grand Prix,28/10/2018,32,Autódromo Hermanos Rodríguez,Mexico,4.304,2227,2.8,7,10,784.193,50.709,34.47,1.559,0,0,0,27160,3,Williams,7.0,10,0,British
188,1007,2018,19,Mexican Grand Prix,28/10/2018,32,Autódromo Hermanos Rodríguez,Mexico,4.304,2227,2.8,7,10,784.193,50.709,34.47,1.559,0,0,0,27161,5,Toro Rosso,33.0,9,0,Italian
189,1007,2018,19,Mexican Grand Prix,28/10/2018,32,Autódromo Hermanos Rodríguez,Mexico,4.304,2227,2.8,7,10,784.193,50.709,34.47,1.559,0,0,0,27162,210,Haas F1 Team,84.0,5,0,American
190,1008,2018,20,Brazilian Grand Prix,11/11/2018,18,Autódromo José Carlos Pace,Brazil,4.309,785,43.0,10,5,923.93,75.413,40.069,2.187,0,0,0,27163,6,Ferrari,553.0,2,6,Italian
191,1008,2018,20,Brazilian Grand Prix,11/11/2018,18,Autódromo José Carlos Pace,Brazil,4.309,785,43.0,10,5,923.93,75.413,40.069,2.187,0,0,0,27164,131,Mercedes,620.0,1,10,German
192,1008,2018,20,Brazilian Grand Prix,11/11/2018,18,Autódromo José Carlos Pace,Brazil,4.309,785,43.0,10,5,923.93,75.413,40.069,2.187,0,0,0,27165,9,Red Bull,392.0,3,4,Austrian
193,1008,2018,20,Brazilian Grand Prix,11/11/2018,18,Autódromo José Carlos Pace,Brazil,4.309,785,43.0,10,5,923.93,75.413,40.069,2.187,0,0,0,27166,1,McLaren,62.0,6,0,British
194,1008,2018,20,Brazilian Grand Prix,11/11/2018,18,Autódromo José Carlos Pace,Brazil,4.309,785,43.0,10,5,923.93,75.413,40.069,2.187,0,0,0,27167,4,Renault,114.0,4,0,French
195,1008,2018,20,Brazilian Grand Prix,11/11/2018,18,Autódromo José Carlos Pace,Brazil,4.309,785,43.0,10,5,923.93,75.413,40.069,2.187,0,0,0,27168,10,Force India,48.0,7,0,Indian
196,1008,2018,20,Brazilian Grand Prix,11/11/2018,18,Autódromo José Carlos Pace,Brazil,4.309,785,43.0,10,5,923.93,75.413,40.069,2.187,0,0,0,27169,15,Sauber,42.0,8,0,Swiss
197,1008,2018,20,Brazilian Grand Prix,11/11/2018,18,Autódromo José Carlos Pace,Brazil,4.309,785,43.0,10,5,923.93,75.413,40.069,2.187,0,0,0,27170,3,Williams,7.0,10,0,British
198,1008,2018,20,Brazilian Grand Prix,11/11/2018,18,Autódromo José Carlos Pace,Brazil,4.309,785,43.0,10,5,923.93,75.413,40.069,2.187,0,0,0,27171,5,Toro Rosso,33.0,9,0,Italian
199,1008,2018,20,Brazilian Grand Prix,11/11/2018,18,Autódromo José Carlos Pace,Brazil,4.309,785,43.0,10,5,923.93,75.413,40.069,2.187,0,0,0,27172,210,Haas F1 Team,90.0,5,0,American
200,1009,2018,21,Abu Dhabi Grand Prix,25/11/2018,24,Yas Marina Circuit,UAE,5.281,3,10.7,9,7,1013.112,45.438,33.318,2.164,0,0,1,27173,6,Ferrari,571.0,2,6,Italian
201,1009,2018,21,Abu Dhabi Grand Prix,25/11/2018,24,Yas Marina Circuit,UAE,5.281,3,10.7,9,7,1013.112,45.438,33.318,2.164,0,0,1,27174,131,Mercedes,655.0,1,11,German
202,1009,2018,21,Abu Dhabi Grand Prix,25/11/2018,24,Yas Marina Circuit,UAE,5.281,3,10.7,9,7,1013.112,45.438,33.318,2.164,0,0,1,27175,9,Red Bull,419.0,3,4,Austrian
203,1009,2018,21,Abu Dhabi Grand Prix,25/11/2018,24,Yas Marina Circuit,UAE,5.281,3,10.7,9,7,1013.112,45.438,33.318,2.164,0,0,1,27176,1,McLaren,62.0,6,0,British
204,1009,2018,21,Abu Dhabi Grand Prix,25/11/2018,24,Yas Marina Circuit,UAE,5.281,3,10.7,9,7,1013.112,45.438,33.318,2.164,0,0,1,27177,4,Renault,122.0,4,0,French
205,1009,2018,21,Abu Dhabi Grand Prix,25/11/2018,24,Yas Marina Circuit,UAE,5.281,3,10.7,9,7,1013.112,45.438,33.318,2.164,0,0,1,27178,10,Force India,52.0,7,0,Indian
206,1009,2018,21,Abu Dhabi Grand Prix,25/11/2018,24,Yas Marina Circuit,UAE,5.281,3,10.7,9,7,1013.112,45.438,33.318,2.164,0,0,1,27179,15,Sauber,48.0,8,0,Swiss
207,1009,2018,21,Abu Dhabi Grand Prix,25/11/2018,24,Yas Marina Circuit,UAE,5.281,3,10.7,9,7,1013.112,45.438,33.318,2.164,0,0,1,27180,3,Williams,7.0,10,0,British
208,1009,2018,21,Abu Dhabi Grand Prix,25/11/2018,24,Yas Marina Circuit,UAE,5.281,3,10.7,9,7,1013.112,45.438,33.318,2.164,0,0,1,27181,5,Toro Rosso,33.0,9,0,Italian
209,1009,2018,21,Abu Dhabi Grand Prix,25/11/2018,24,Yas Marina Circuit,UAE,5.281,3,10.7,9,7,1013.112,45.438,33.318,2.164,0,0,1,27182,210,Haas F1 Team,93.0,5,0,American
210,1010,2019,1,Australian Grand Prix,17/03/2019,1,Albert Park Grand Prix Circuit,Australia,5.303,10,2.6,6,10,1015.334,70.453,41.313,1.166,0,0,0,27197,4,Renault,6.0,5,0,French
211,1010,2019,1,Australian Grand Prix,17/03/2019,1,Albert Park Grand Prix Circuit,Australia,5.303,10,2.6,6,10,1015.334,70.453,41.313,1.166,0,0,0,27196,210,Haas F1 Team,8.0,4,0,American
212,1010,2019,1,Australian Grand Prix,17/03/2019,1,Albert Park Grand Prix Circuit,Australia,5.303,10,2.6,6,10,1015.334,70.453,41.313,1.166,0,0,0,27195,6,Ferrari,22.0,2,0,Italian
213,1010,2019,1,Australian Grand Prix,17/03/2019,1,Albert Park Grand Prix Circuit,Australia,5.303,10,2.6,6,10,1015.334,70.453,41.313,1.166,0,0,0,27194,9,Red Bull,15.0,3,0,Austrian
214,1010,2019,1,Australian Grand Prix,17/03/2019,1,Albert Park Grand Prix Circuit,Australia,5.303,10,2.6,6,10,1015.334,70.453,41.313,1.166,0,0,0,27193,131,Mercedes,44.0,1,1,German
215,1010,2019,1,Australian Grand Prix,17/03/2019,1,Albert Park Grand Prix Circuit,Australia,5.303,10,2.6,6,10,1015.334,70.453,41.313,1.166,0,0,0,27198,51,Alfa Romeo,4.0,6,0,Swiss
216,1010,2019,1,Australian Grand Prix,17/03/2019,1,Albert Park Grand Prix Circuit,Australia,5.303,10,2.6,6,10,1015.334,70.453,41.313,1.166,0,0,0,27199,211,Racing Point,2.0,7,0,British
217,1010,2019,1,Australian Grand Prix,17/03/2019,1,Albert Park Grand Prix Circuit,Australia,5.303,10,2.6,6,10,1015.334,70.453,41.313,1.166,0,0,0,27200,5,Toro Rosso,1.0,8,0,Italian
218,1010,2019,1,Australian Grand Prix,17/03/2019,1,Albert Park Grand Prix Circuit,Australia,5.303,10,2.6,6,10,1015.334,70.453,41.313,1.166,0,0,0,27201,1,McLaren,0.0,9,0,British
219,1010,2019,1,Australian Grand Prix,17/03/2019,1,Albert Park Grand Prix Circuit,Australia,5.303,10,2.6,6,10,1015.334,70.453,41.313,1.166,0,0,0,27202,3,Williams,0.0,10,0,British
220,1011,2019,2,Bahrain Grand Prix,31/03/2019,3,Bahrain International Circuit,Bahrain,5.412,7,16.9,6,9,1003.437,53.372,28.611,2.711,0,0,1,27222,3,Williams,0.0,10,0,British
221,1011,2019,2,Bahrain Grand Prix,31/03/2019,3,Bahrain International Circuit,Bahrain,5.412,7,16.9,6,9,1003.437,53.372,28.611,2.711,0,0,1,27220,5,Toro Rosso,3.0,8,0,Italian
222,1011,2019,2,Bahrain Grand Prix,31/03/2019,3,Bahrain International Circuit,Bahrain,5.412,7,16.9,6,9,1003.437,53.372,28.611,2.711,0,0,1,27215,6,Ferrari,48.0,2,0,Italian
223,1011,2019,2,Bahrain Grand Prix,31/03/2019,3,Bahrain International Circuit,Bahrain,5.412,7,16.9,6,9,1003.437,53.372,28.611,2.711,0,0,1,27221,1,McLaren,8.0,5,0,British
224,1011,2019,2,Bahrain Grand Prix,31/03/2019,3,Bahrain International Circuit,Bahrain,5.412,7,16.9,6,9,1003.437,53.372,28.611,2.711,0,0,1,27218,51,Alfa Romeo,10.0,4,0,Swiss
225,1011,2019,2,Bahrain Grand Prix,31/03/2019,3,Bahrain International Circuit,Bahrain,5.412,7,16.9,6,9,1003.437,53.372,28.611,2.711,0,0,1,27214,9,Red Bull,31.0,3,0,Austrian
226,1011,2019,2,Bahrain Grand Prix,31/03/2019,3,Bahrain International Circuit,Bahrain,5.412,7,16.9,6,9,1003.437,53.372,28.611,2.711,0,0,1,27219,211,Racing Point,3.0,9,0,British
227,1011,2019,2,Bahrain Grand Prix,31/03/2019,3,Bahrain International Circuit,Bahrain,5.412,7,16.9,6,9,1003.437,53.372,28.611,2.711,0,0,1,27217,4,Renault,6.0,7,0,French
228,1011,2019,2,Bahrain Grand Prix,31/03/2019,3,Bahrain International Circuit,Bahrain,5.412,7,16.9,6,9,1003.437,53.372,28.611,2.711,0,0,1,27216,210,Haas F1 Team,8.0,6,0,American
229,1011,2019,2,Bahrain Grand Prix,31/03/2019,3,Bahrain International Circuit,Bahrain,5.412,7,16.9,6,9,1003.437,53.372,28.611,2.711,0,0,1,27213,131,Mercedes,87.0,1,2,German
230,1012,2019,3,Chinese Grand Prix,14/04/2019,17,Shanghai International Circuit,China,5.451,5,7.4,7,9,1019.218,45.981,27.337,3.316,0,0,0,27223,131,Mercedes,130.0,1,3,German
231,1012,2019,3,Chinese Grand Prix,14/04/2019,17,Shanghai International Circuit,China,5.451,5,7.4,7,9,1019.218,45.981,27.337,3.316,0,0,0,27224,9,Red Bull,52.0,3,0,Austrian
232,1012,2019,3,Chinese Grand Prix,14/04/2019,17,Shanghai International Circuit,China,5.451,5,7.4,7,9,1019.218,45.981,27.337,3.316,0,0,0,27225,6,Ferrari,73.0,2,0,Italian
233,1012,2019,3,Chinese Grand Prix,14/04/2019,17,Shanghai International Circuit,China,5.451,5,7.4,7,9,1019.218,45.981,27.337,3.316,0,0,0,27226,210,Haas F1 Team,8.0,6,0,American
234,1012,2019,3,Chinese Grand Prix,14/04/2019,17,Shanghai International Circuit,China,5.451,5,7.4,7,9,1019.218,45.981,27.337,3.316,0,0,0,27227,4,Renault,12.0,4,0,French
235,1012,2019,3,Chinese Grand Prix,14/04/2019,17,Shanghai International Circuit,China,5.451,5,7.4,7,9,1019.218,45.981,27.337,3.316,0,0,0,27228,51,Alfa Romeo,12.0,5,0,Swiss
236,1012,2019,3,Chinese Grand Prix,14/04/2019,17,Shanghai International Circuit,China,5.451,5,7.4,7,9,1019.218,45.981,27.337,3.316,0,0,0,27229,211,Racing Point,7.0,8,0,British
237,1012,2019,3,Chinese Grand Prix,14/04/2019,17,Shanghai International Circuit,China,5.451,5,7.4,7,9,1019.218,45.981,27.337,3.316,0,0,0,27230,5,Toro Rosso,4.0,9,0,Italian
238,1012,2019,3,Chinese Grand Prix,14/04/2019,17,Shanghai International Circuit,China,5.451,5,7.4,7,9,1019.218,45.981,27.337,3.316,0,0,0,27231,1,McLaren,8.0,7,0,British
239,1012,2019,3,Chinese Grand Prix,14/04/2019,17,Shanghai International Circuit,China,5.451,5,7.4,7,9,1019.218,45.981,27.337,3.316,0,0,0,27232,3,Williams,0.0,10,0,British
240,1013,2019,4,Azerbaijan Grand Prix,28/04/2019,73,Baku City Circuit,Azerbaijan,6.003,-7,26.8,12,8,1013.775,51.409,39.654,1.25,0,0,0,27233,131,Mercedes,173.0,1,4,German
241,1013,2019,4,Azerbaijan Grand Prix,28/04/2019,73,Baku City Circuit,Azerbaijan,6.003,-7,26.8,12,8,1013.775,51.409,39.654,1.25,0,0,0,27234,9,Red Bull,64.0,3,0,Austrian
242,1013,2019,4,Azerbaijan Grand Prix,28/04/2019,73,Baku City Circuit,Azerbaijan,6.003,-7,26.8,12,8,1013.775,51.409,39.654,1.25,0,0,0,27235,6,Ferrari,99.0,2,0,Italian
243,1013,2019,4,Azerbaijan Grand Prix,28/04/2019,73,Baku City Circuit,Azerbaijan,6.003,-7,26.8,12,8,1013.775,51.409,39.654,1.25,0,0,0,27236,210,Haas F1 Team,8.0,8,0,American
244,1013,2019,4,Azerbaijan Grand Prix,28/04/2019,73,Baku City Circuit,Azerbaijan,6.003,-7,26.8,12,8,1013.775,51.409,39.654,1.25,0,0,0,27237,4,Renault,12.0,7,0,French
245,1013,2019,4,Azerbaijan Grand Prix,28/04/2019,73,Baku City Circuit,Azerbaijan,6.003,-7,26.8,12,8,1013.775,51.409,39.654,1.25,0,0,0,27238,51,Alfa Romeo,13.0,6,0,Swiss
246,1013,2019,4,Azerbaijan Grand Prix,28/04/2019,73,Baku City Circuit,Azerbaijan,6.003,-7,26.8,12,8,1013.775,51.409,39.654,1.25,0,0,0,27239,211,Racing Point,17.0,5,0,British
247,1013,2019,4,Azerbaijan Grand Prix,28/04/2019,73,Baku City Circuit,Azerbaijan,6.003,-7,26.8,12,8,1013.775,51.409,39.654,1.25,0,0,0,27240,5,Toro Rosso,4.0,9,0,Italian
248,1013,2019,4,Azerbaijan Grand Prix,28/04/2019,73,Baku City Circuit,Azerbaijan,6.003,-7,26.8,12,8,1013.775,51.409,39.654,1.25,0,0,0,27241,1,McLaren,18.0,4,0,British
249,1013,2019,4,Azerbaijan Grand Prix,28/04/2019,73,Baku City Circuit,Azerbaijan,6.003,-7,26.8,12,8,1013.775,51.409,39.654,1.25,0,0,0,27242,3,Williams,0.0,10,0,British
