,race_id,Pressure,Humidity,TrackTemp,WindSpeed,Rainfall
0,1027,781.5,48.4,43.4,1.5,False
1,1027,781.5,48.1,43.4,1.4,False
2,1027,781.5,48.1,43.4,2.5,False
3,1027,781.5,48.2,43.9,2.9,False
4,1027,781.4,48.6,43.9,3.2,False
5,1027,781.4,48.6,43.9,3.2,False
6,1027,781.4,49.9,41.1,0.8,False
7,1027,781.4,49.6,40.8,1.2,False
8,1027,781.4,49.6,40.8,1.2,False
9,1027,781.3,49.6,40.1,0.6,False
10,1027,781.3,49.8,40.1,1.0,False
11,1027,781.4,49.0,40.1,0.9,False
12,1027,781.3,48.0,39.9,1.2,False
13,1027,781.3,48.0,39.3,1.5,False
14,1027,781.3,47.6,39.3,0.6,False
15,1027,781.3,47.6,39.3,0.6,False
16,1027,781.3,47.0,39.6,0.6,False
17,1027,781.2,48.3,39.2,0.0,False
18,1027,781.1,47.9,39.0,0.4,False
19,1027,781.2,47.6,39.0,1.5,False
20,1027,781.2,47.9,38.2,1.2,False
21,1027,781.1,48.2,38.1,0.8,False
22,1027,781.2,48.2,38.1,1.0,False
23,1027,781.1,47.8,38.2,0.9,False
24,1027,781.1,47.5,38.6,1.0,False
25,1027,781.1,47.7,38.6,1.4,False
26,1027,781.0,47.0,38.4,2.8,False
27,1027,781.0,47.0,38.4,2.8,False
28,1027,781.1,48.2,38.0,2.3,False
29,1027,781.0,48.7,38.9,1.3,False
30,1027,781.1,47.4,39.8,1.6,False
31,1027,781.0,47.7,40.4,1.8,False
32,1027,781.0,47.7,40.8,2.5,False
33,1027,781.0,46.8,41.0,3.1,False
34,1027,781.0,46.7,41.2,2.2,False
35,1027,781.0,46.6,41.6,1.1,False
36,1027,781.0,46.6,41.6,1.1,False
37,1027,780.9,46.2,42.2,2.2,False
38,1027,781.0,46.5,42.9,3.0,False
39,1027,780.9,45.4,42.9,1.8,False
40,1027,780.8,46.6,43.2,0.8,False
41,1027,780.9,45.2,43.5,1.8,False
42,1027,780.9,45.9,43.5,1.1,False
43,1027,780.8,45.2,43.2,1.1,False
44,1027,780.7,45.5,43.5,0.7,False
45,1027,780.7,44.7,43.7,2.0,False
46,1027,780.7,46.0,43.7,1.2,False
47,1027,780.7,46.3,43.7,0.9,False
48,1027,780.7,45.6,44.7,1.1,False
49,1027,780.7,45.0,44.7,1.3,False
50,1027,780.6,44.9,44.5,1.5,False
51,1027,780.6,44.7,44.0,1.2,False
52,1027,780.5,45.4,44.0,1.5,False
53,1027,780.5,46.1,44.2,1.0,False
54,1027,780.5,45.7,44.7,1.4,False
55,1027,780.6,44.8,44.8,0.9,False
56,1027,780.4,44.8,44.9,1.0,False
57,1027,780.5,45.4,44.4,0.8,False
58,1027,780.5,45.3,44.4,1.1,False
59,1027,780.4,45.5,44.9,1.6,False
60,1027,780.4,44.6,45.3,2.2,False
61,1027,780.5,44.8,45.7,2.0,False
62,1027,780.3,43.9,45.7,2.4,False
63,1027,780.4,43.8,45.8,1.8,False
64,1027,780.4,44.1,45.7,2.3,False
65,1027,780.4,44.9,45.8,1.4,False
66,1027,780.4,45.0,45.3,1.9,False
67,1027,780.3,45.1,45.3,2.2,False
68,1027,780.4,46.0,45.3,1.6,False
69,1027,780.3,46.1,45.4,1.1,False
70,1027,780.3,44.5,45.9,1.1,False
71,1027,780.4,44.2,46.3,1.2,False
72,1027,780.4,43.6,45.9,1.0,False
73,1027,780.3,43.9,46.1,0.9,False
74,1027,780.3,44.0,46.2,0.8,False
75,1027,780.3,42.9,46.6,0.4,False
76,1027,780.3,42.1,46.2,1.4,False
77,1027,780.3,42.1,45.7,0.6,False
78,1027,780.3,43.1,44.1,0.0,False
79,1027,780.3,43.5,44.1,0.3,False
80,1027,780.3,43.6,44.0,0.7,False
81,1027,780.2,43.6,44.0,1.4,False
82,1027,780.2,44.5,43.3,1.8,False
83,1027,780.2,44.4,43.2,1.5,False
84,1027,780.1,44.9,43.0,1.0,False
85,1027,780.1,44.9,43.0,1.0,False
86,1027,780.1,46.5,43.0,2.1,False
87,1027,780.3,46.6,43.3,1.0,False
88,1027,780.1,46.2,43.2,0.5,False
89,1027,780.1,46.2,43.5,1.2,False
90,1027,780.1,46.2,43.7,1.1,False
91,1027,780.2,44.9,43.6,0.9,False
92,1027,780.1,45.1,43.0,0.6,False
93,1027,780.1,44.9,42.8,1.7,False
94,1027,780.2,45.2,41.7,1.8,False
95,1027,780.1,46.3,41.2,1.7,False
96,1027,780.1,47.3,40.3,2.2,False
97,1027,780.1,47.8,40.1,0.6,False
98,1027,780.1,47.5,39.9,1.2,False
99,1027,780.0,47.5,39.8,1.1,False
100,1027,780.0,47.1,40.6,0.7,False
101,1027,780.0,46.6,40.6,1.0,False
102,1027,780.0,46.9,40.1,1.1,False
103,1027,780.0,46.9,39.7,1.3,False
104,1027,779.9,46.1,39.3,1.8,False
105,1027,780.1,46.7,38.9,1.1,False
106,1027,780.0,47.0,38.8,0.7,False
107,1027,780.0,46.7,38.7,1.0,False
108,1027,779.9,47.6,38.4,0.7,False
109,1027,780.0,47.7,38.5,1.9,False
110,1027,779.9,47.3,39.8,1.5,False
111,1027,780.0,46.5,39.8,1.3,False
112,1027,780.0,46.4,39.6,1.5,False
113,1027,779.9,46.3,39.0,1.8,False
114,1027,779.9,46.1,39.0,0.7,False
115,1027,779.8,46.1,39.0,1.7,False
116,1027,779.8,46.5,38.8,1.5,False
117,1027,779.9,47.0,38.4,1.6,False
118,1027,779.9,47.2,37.8,1.5,False
119,1027,779.9,46.9,37.6,1.0,False
120,1027,779.9,46.8,37.7,1.0,False
121,1027,779.9,46.8,37.4,1.4,False
122,1027,779.9,46.2,37.4,1.2,False
123,1027,779.9,46.6,37.3,1.0,False
124,1027,779.7,46.2,37.0,0.6,False
125,1027,779.9,46.3,37.0,0.6,False
126,1027,779.8,46.1,37.2,0.9,False
127,1027,779.8,46.2,37.6,0.7,False
128,1027,779.8,46.2,37.8,1.1,False
129,1027,779.8,45.6,38.1,1.0,False
130,1027,779.8,45.3,38.4,0.8,False
131,1027,779.8,45.9,38.7,1.0,False
