,race_id,Pressure,Humidity,TrackTemp,WindSpeed,Rainfall
0,990,1009.2,46.4,33.5,1.5,False
1,990,1009.3,46.4,33.5,1.6,False
2,990,1009.2,46.2,33.3,1.6,False
3,990,1009.2,46.4,33.3,1.5,False
4,990,1009.2,46.6,33.3,1.5,False
5,990,1009.3,46.5,33.1,1.2,False
6,990,1009.3,46.5,33.1,1.2,False
7,990,1009.3,46.5,33.1,1.2,False
8,990,1009.3,45.9,33.2,1.6,False
9,990,1009.2,45.9,33.2,1.0,False
10,990,1009.3,45.7,33.3,1.0,False
11,990,1009.3,45.3,33.3,0.9,False
12,990,1009.3,45.3,33.3,0.9,False
13,990,1009.3,45.1,33.3,0.6,False
14,990,1009.3,45.1,33.3,0.6,False
15,990,1009.2,44.7,33.3,0.8,False
16,990,1009.3,44.9,33.0,1.1,False
17,990,1009.4,45.0,32.9,1.3,False
18,990,1009.3,44.9,33.1,1.3,False
19,990,1009.3,44.9,33.1,1.3,False
20,990,1009.3,45.0,32.8,0.9,False
21,990,1009.3,45.0,32.8,0.9,False
22,990,1009.3,45.0,32.8,1.3,False
23,990,1009.3,45.0,32.8,1.3,False
24,990,1009.4,44.6,32.8,0.7,False
25,990,1009.4,44.9,32.7,1.0,False
26,990,1009.4,44.7,32.7,1.6,False
27,990,1009.4,44.7,32.7,1.6,False
28,990,1009.4,44.8,32.8,1.0,False
29,990,1009.4,44.8,32.8,1.0,False
30,990,1009.3,44.8,32.8,0.9,False
31,990,1009.4,45.0,32.8,0.9,False
32,990,1009.3,45.1,32.8,1.1,False
33,990,1009.4,45.0,32.6,0.7,False
34,990,1009.4,45.0,32.6,0.7,False
35,990,1009.4,44.6,32.7,1.0,False
36,990,1009.4,44.6,32.7,0.6,False
37,990,1009.4,45.0,32.4,0.9,False
38,990,1009.5,44.9,32.4,0.7,False
39,990,1009.5,44.5,32.5,1.7,False
40,990,1009.5,44.7,32.4,1.1,False
41,990,1009.5,44.7,32.4,1.1,False
42,990,1009.5,45.8,32.2,1.7,False
43,990,1009.5,46.2,32.1,0.7,False
44,990,1009.5,46.4,32.2,0.9,False
45,990,1009.4,46.2,32.2,1.2,False
46,990,1009.5,46.3,32.3,1.0,False
47,990,1009.4,46.4,32.2,0.7,False
48,990,1009.5,46.2,32.2,1.4,False
49,990,1009.5,46.2,32.2,1.4,False
50,990,1009.6,46.6,32.2,0.8,False
51,990,1009.5,46.4,32.2,0.8,False
52,990,1009.5,46.6,32.0,0.7,False
53,990,1009.6,46.4,32.0,0.9,False
54,990,1009.5,46.4,32.2,0.9,False
55,990,1009.5,46.7,32.0,0.9,False
56,990,1009.5,46.7,32.0,0.9,False
57,990,1009.5,47.1,31.9,0.5,False
58,990,1009.5,47.3,31.9,1.0,False
59,990,1009.5,47.2,31.8,0.8,False
60,990,1009.5,46.8,31.8,1.0,False
61,990,1009.5,46.4,31.9,0.6,False
62,990,1009.5,46.4,31.9,0.6,False
63,990,1009.5,46.4,31.9,0.6,False
64,990,1009.6,46.7,31.9,1.2,False
65,990,1009.6,46.7,31.9,1.2,False
66,990,1009.5,46.8,31.7,1.6,False
67,990,1009.6,46.7,31.8,1.3,False
68,990,1009.6,46.7,31.8,1.3,False
69,990,1009.5,46.8,31.8,1.3,False
70,990,1009.5,46.8,31.8,1.3,False
71,990,1009.5,46.9,31.9,1.3,False
72,990,1009.5,47.4,31.8,0.9,False
73,990,1009.5,47.7,31.7,0.8,False
74,990,1009.5,47.7,31.7,0.8,False
75,990,1009.6,48.3,31.7,0.4,False
76,990,1009.6,48.3,31.7,0.4,False
77,990,1009.6,48.3,31.7,0.4,False
78,990,1009.5,49.9,31.9,0.0,False
79,990,1009.5,49.9,31.9,0.0,False
80,990,1009.7,50.8,31.4,0.8,False
81,990,1009.6,52.2,31.4,0.9,False
82,990,1009.6,52.5,31.1,1.1,False
83,990,1009.6,52.5,31.1,1.1,False
84,990,1009.6,52.8,31.1,1.4,False
85,990,1009.6,52.8,31.1,1.4,False
86,990,1009.6,52.9,31.1,0.7,False
87,990,1009.6,52.7,31.1,0.8,False
88,990,1009.7,52.3,31.3,0.9,False
89,990,1009.7,52.2,31.2,0.5,False
90,990,1009.7,52.3,31.2,0.9,False
91,990,1009.7,52.1,31.3,0.4,False
92,990,1009.7,52.1,31.3,0.4,False
93,990,1009.8,52.1,31.3,0.7,False
94,990,1009.8,52.1,31.3,0.7,False
95,990,1009.8,51.9,31.3,0.6,False
96,990,1009.8,51.6,31.4,0.7,False
97,990,1009.8,51.6,31.4,0.7,False
98,990,1009.9,51.2,31.3,0.5,False
99,990,1009.9,51.2,31.3,0.5,False
100,990,1009.9,50.6,31.5,0.5,False
101,990,1010.0,50.2,31.5,0.9,False
102,990,1010.0,50.4,31.1,1.0,False
