,race_id,Pressure,Humidity,TrackTemp,WindSpeed,Rainfall
0,1017,967.0,41.7,51.9,2.8,False
1,1017,967.0,43.0,51.7,0.9,False
2,1017,967.0,42.2,52.5,2.1,False
3,1017,966.9,42.7,52.5,0.9,False
4,1017,967.0,42.6,54.6,1.3,False
5,1017,966.9,41.2,54.3,1.0,False
6,1017,966.9,39.7,53.8,1.3,False
7,1017,967.0,41.0,53.5,2.0,False
8,1017,966.9,40.0,53.5,0.7,False
9,1017,966.9,39.2,53.5,1.6,False
10,1017,967.0,39.9,53.1,1.1,False
11,1017,966.9,40.0,52.8,1.1,False
12,1017,967.0,39.1,52.8,1.8,False
13,1017,966.9,39.8,52.4,1.5,False
14,1017,967.0,39.6,50.6,0.9,False
15,1017,967.0,40.2,50.6,1.8,False
16,1017,966.9,41.5,51.0,1.6,False
17,1017,966.9,41.4,51.0,2.0,False
18,1017,967.0,42.1,52.9,1.2,False
19,1017,966.9,41.4,57.0,2.9,False
20,1017,966.9,42.0,56.7,1.3,False
21,1017,967.0,41.3,55.4,1.1,False
22,1017,966.9,40.6,55.4,1.0,False
23,1017,966.9,39.9,55.4,1.6,False
24,1017,966.9,40.4,55.9,1.1,False
25,1017,966.9,40.4,55.6,0.8,False
26,1017,966.9,39.3,55.6,1.1,False
27,1017,966.8,39.7,55.0,1.5,False
28,1017,966.9,40.3,55.6,1.3,False
29,1017,966.8,40.8,54.5,1.7,False
30,1017,966.9,41.8,54.5,1.5,False
31,1017,966.7,42.4,54.5,2.3,False
32,1017,966.8,42.6,54.3,1.7,False
33,1017,966.7,42.4,54.4,1.7,False
34,1017,966.7,41.4,55.9,1.8,False
35,1017,966.7,41.4,56.1,1.8,False
36,1017,966.8,41.8,56.1,1.2,False
37,1017,966.7,41.8,57.0,2.1,False
38,1017,966.8,41.4,56.3,1.4,False
39,1017,966.8,40.4,56.6,1.1,False
40,1017,966.7,40.2,56.6,1.5,False
41,1017,966.6,40.6,56.3,1.4,False
42,1017,966.7,41.4,56.4,2.1,False
43,1017,966.8,41.3,56.3,1.6,False
44,1017,966.7,41.1,56.6,1.4,False
45,1017,966.7,40.3,56.8,1.1,False
46,1017,966.7,39.9,56.2,0.6,False
47,1017,966.7,39.0,57.2,0.9,False
48,1017,966.7,38.5,56.9,1.3,False
49,1017,966.7,37.9,55.4,1.8,False
50,1017,966.6,38.4,55.4,1.6,False
51,1017,966.6,38.5,55.4,1.5,False
52,1017,966.6,38.8,55.6,2.1,False
53,1017,966.6,38.7,55.6,1.7,False
54,1017,966.6,38.7,54.4,1.5,False
55,1017,966.6,38.3,55.1,0.9,False
56,1017,966.6,37.1,55.7,2.4,False
57,1017,966.5,37.8,55.1,2.3,False
58,1017,966.6,38.6,54.8,2.6,False
59,1017,966.5,38.9,54.7,1.4,False
60,1017,966.6,38.4,55.4,1.1,False
61,1017,966.5,37.3,55.9,2.2,False
62,1017,966.6,37.1,56.0,1.5,False
63,1017,966.6,38.2,54.1,1.1,False
64,1017,966.5,38.2,54.1,2.1,False
65,1017,966.6,37.8,56.1,1.2,False
66,1017,966.5,37.0,56.2,2.4,False
67,1017,966.6,36.8,56.0,2.2,False
68,1017,966.6,36.7,56.0,2.0,False
69,1017,966.5,36.8,55.9,3.1,False
70,1017,966.5,37.2,56.3,3.3,False
71,1017,966.6,37.5,56.2,3.2,False
72,1017,966.6,37.4,55.2,3.2,False
73,1017,966.5,38.1,54.9,3.7,False
74,1017,966.5,38.6,54.2,2.8,False
75,1017,966.6,39.0,54.1,1.6,False
76,1017,966.5,37.6,54.0,1.4,False
77,1017,966.6,37.9,53.2,2.4,False
78,1017,966.6,37.4,52.0,2.2,False
79,1017,966.6,37.6,52.1,1.8,False
80,1017,966.6,37.1,52.0,1.5,False
81,1017,966.7,36.7,52.6,2.4,False
82,1017,966.5,36.8,53.4,3.2,False
83,1017,966.6,37.2,53.8,1.7,False
84,1017,966.6,36.6,55.3,1.8,False
85,1017,966.7,36.5,55.5,1.2,False
86,1017,966.7,36.6,55.5,1.4,False
87,1017,966.7,36.3,56.0,1.7,False
88,1017,966.7,36.6,56.2,1.7,False
89,1017,966.6,36.7,55.4,1.1,False
90,1017,966.8,36.7,54.7,1.3,False
91,1017,966.7,36.9,54.1,1.4,False
92,1017,966.7,36.9,52.3,1.6,False
93,1017,966.7,37.2,51.6,1.2,False
94,1017,966.8,37.1,53.9,2.4,False
95,1017,966.8,38.2,53.9,1.4,False
96,1017,966.6,38.9,53.1,1.8,False
97,1017,966.7,39.6,52.6,1.5,False
98,1017,966.7,38.6,52.6,1.1,False
99,1017,966.7,39.0,53.8,1.4,False
100,1017,966.7,39.1,53.2,2.8,False
101,1017,966.7,39.8,53.9,1.3,False
102,1017,966.8,40.1,53.9,2.1,False
103,1017,966.6,39.9,54.5,2.5,False
104,1017,966.7,40.1,54.5,1.5,False
105,1017,966.6,39.2,54.9,1.4,False
106,1017,966.8,39.0,55.1,1.1,False
107,1017,966.6,37.8,55.2,1.6,False
108,1017,966.7,38.6,55.1,1.7,False
109,1017,966.7,37.6,54.3,1.2,False
110,1017,966.7,36.6,53.7,1.4,False
111,1017,966.6,37.3,54.0,1.4,False
112,1017,966.7,37.7,55.0,1.8,False
113,1017,966.6,38.1,54.5,1.4,False
114,1017,966.7,38.6,54.5,1.4,False
115,1017,966.7,38.4,54.3,1.1,False
116,1017,966.7,37.0,54.1,1.9,False
117,1017,966.7,37.0,53.3,2.3,False
118,1017,966.7,38.1,53.2,1.0,False
119,1017,966.7,38.4,53.4,1.7,False
120,1017,966.8,38.4,53.5,1.9,False
