,race_id,Pressure,Humidity,TrackTemp,WindSpeed,Rainfall
0,1002,995.4,71.0,29.7,0.8,False
1,1002,995.4,70.3,29.7,0.7,False
2,1002,995.4,69.8,30.4,0.4,False
3,1002,995.4,68.6,30.4,0.4,False
4,1002,995.4,68.1,30.4,0.4,False
5,1002,995.4,66.1,30.2,0.6,False
6,1002,995.5,67.5,28.5,0.9,False
7,1002,995.4,67.4,28.5,0.9,True
8,1002,995.4,67.6,28.5,0.5,True
9,1002,995.4,67.5,28.6,0.6,True
10,1002,995.4,67.9,28.4,1.3,True
11,1002,995.4,69.0,28.6,1.2,True
12,1002,995.5,69.1,28.4,0.7,True
13,1002,995.5,69.3,28.8,0.7,True
14,1002,995.5,69.5,28.9,0.7,True
15,1002,995.5,68.5,29.6,0.5,True
16,1002,995.5,67.3,29.6,0.5,True
17,1002,995.4,66.5,29.5,0.9,True
18,1002,995.4,66.2,29.5,1.0,True
19,1002,995.4,66.8,29.5,0.0,True
20,1002,995.4,67.0,29.5,0.4,True
21,1002,995.3,66.3,29.8,1.5,False
22,1002,995.4,66.2,30.3,0.8,False
23,1002,995.3,65.6,30.4,2.1,False
24,1002,995.3,65.9,30.5,1.3,False
25,1002,995.3,64.7,30.6,1.8,False
26,1002,995.3,64.3,30.9,0.8,False
27,1002,995.3,63.7,30.9,1.5,False
28,1002,995.4,64.0,30.4,2.0,False
29,1002,995.3,64.1,30.2,0.7,False
30,1002,995.3,64.3,30.4,2.6,False
31,1002,995.2,64.0,30.4,2.0,False
32,1002,995.3,63.9,30.4,2.3,False
33,1002,995.2,64.3,30.4,1.8,False
34,1002,995.2,64.1,30.4,1.0,False
35,1002,995.3,64.0,30.3,1.7,False
36,1002,995.3,63.7,30.3,2.8,False
37,1002,995.2,64.9,30.2,3.7,False
38,1002,995.2,64.6,30.1,3.3,False
39,1002,995.3,64.4,30.1,3.2,False
40,1002,995.2,64.8,30.1,3.1,False
41,1002,995.1,64.9,30.2,2.2,False
42,1002,995.2,64.1,30.3,2.7,False
43,1002,995.2,63.9,30.4,2.1,False
44,1002,995.1,64.2,30.1,2.6,False
45,1002,995.2,64.2,30.2,1.5,False
46,1002,995.2,63.2,29.9,3.0,False
47,1002,995.2,63.6,29.8,4.0,False
48,1002,995.2,63.3,29.5,2.7,False
49,1002,995.2,63.7,29.6,2.6,False
50,1002,995.1,63.6,29.8,2.1,False
51,1002,995.1,63.6,29.8,0.9,False
52,1002,995.1,63.1,30.0,2.7,False
53,1002,995.1,63.5,30.0,2.2,False
54,1002,995.0,63.5,30.0,3.7,False
55,1002,995.1,63.0,30.1,3.0,False
56,1002,995.1,63.8,30.1,3.2,False
57,1002,995.1,64.7,29.8,3.2,False
58,1002,995.1,65.3,29.8,3.0,False
59,1002,995.1,65.2,29.8,2.0,False
60,1002,995.2,65.2,29.8,2.4,False
61,1002,995.2,65.5,29.8,2.9,False
62,1002,995.1,65.8,29.6,2.8,True
63,1002,995.2,66.3,29.5,2.6,True
64,1002,995.2,66.6,29.5,2.7,True
65,1002,995.1,66.9,29.5,2.5,True
66,1002,995.0,66.9,29.6,3.4,True
67,1002,995.2,67.3,29.5,3.7,True
68,1002,995.1,67.2,30.1,3.7,True
69,1002,995.2,67.2,30.2,3.3,True
70,1002,995.1,66.9,30.7,2.5,True
71,1002,995.1,66.4,31.7,3.0,False
72,1002,995.1,66.1,32.1,3.4,False
73,1002,995.1,65.5,33.0,3.2,False
74,1002,995.1,65.6,33.2,2.6,False
75,1002,995.0,64.5,33.7,2.6,False
76,1002,995.1,64.5,33.8,2.6,False
77,1002,995.1,64.3,34.0,3.0,False
78,1002,995.1,63.4,34.1,3.4,False
79,1002,995.0,62.7,34.4,2.2,False
80,1002,995.1,62.6,34.0,2.5,False
81,1002,995.1,62.6,33.7,2.0,False
82,1002,995.1,61.9,33.5,3.0,False
83,1002,995.2,61.4,33.3,1.2,False
84,1002,995.2,61.1,33.3,2.4,False
85,1002,995.1,58.2,33.1,3.0,False
86,1002,995.1,57.1,32.7,2.6,False
87,1002,995.1,55.7,32.7,2.2,False
88,1002,995.1,56.0,32.8,3.2,False
89,1002,995.1,55.0,33.0,2.6,False
90,1002,995.2,53.6,33.1,2.4,False
91,1002,995.1,53.2,33.1,1.7,False
92,1002,995.2,53.5,33.3,2.9,False
93,1002,995.1,52.9,34.0,2.5,False
94,1002,995.1,52.2,33.9,3.4,False
95,1002,995.1,51.9,33.6,2.7,False
96,1002,995.0,51.7,33.4,2.5,False
97,1002,995.1,51.8,33.0,3.2,False
98,1002,995.2,52.5,32.6,2.3,False
